east,north,yaw
216.15218349,-17.83534517,-18.02603611
216.24746416,-17.86633715,-18.03361496
216.34271768,-17.89735558,-18.04051828
216.43795275,-17.92837191,-18.04672483
216.53317840,-17.95935674,-18.05221558
216.62839624,-17.99030376,-18.05697301
216.72358608,-18.02127375,-18.06098281
216.81874423,-18.05227703,-18.06423168
216.91387108,-18.08331154,-18.06671030
217.00897914,-18.11433813,-18.06841177
217.10406875,-18.14535496,-18.06932768
217.19912758,-18.17639914,-18.06944999
217.29415509,-18.20747136,-18.06876717
217.38915482,-18.23855977,-18.06726584
217.48414395,-18.26961038,-18.06493196
217.57912838,-18.30060373,-18.06174930
217.67409856,-18.33156774,-18.05770153
217.76904480,-18.36253065,-18.05277072
217.86395830,-18.39351806,-18.04694038
217.95883204,-18.42455020,-18.04019365
218.05364428,-18.45569249,-18.03251440
218.14838992,-18.48695955,-18.02388835
218.24307185,-18.51834172,-18.01430251
218.33770221,-18.54980112,-18.00374854
218.43230353,-18.58126817,-17.99222088
218.52688282,-18.61272114,-17.97971559
218.62143998,-18.64416014,-17.96623040
218.71598109,-18.67556662,-17.95176581
218.81051267,-18.70692067,-17.93632458
218.90504164,-18.73820127,-17.91991030
218.99958618,-18.76935255,-17.90252994
219.09414592,-18.80037643,-17.88419449
219.18871799,-18.83128292,-17.86491823
219.28329753,-18.86208840,-17.84471961
219.37787852,-18.89281323,-17.82362019
219.47245466,-18.92347889,-17.80164416
219.56702047,-18.95410450,-17.77881743
219.66157257,-18.98470279,-17.75516794
219.75611128,-19.01527513,-17.73072347
219.85064225,-19.04580636,-17.70551187
219.94517842,-19.07625858,-17.67956198
220.03971491,-19.10664939,-17.65290370
220.13425305,-19.13697722,-17.62556764
220.22879415,-19.16724073,-17.59758672
220.32333959,-19.19743858,-17.56899756
220.41789078,-19.22756966,-17.53983928
220.51244913,-19.25763295,-17.51015408
220.60701609,-19.28762761,-17.47998783
220.70159315,-19.31755272,-17.44938699
220.79618172,-19.34740763,-17.41839764
220.89078321,-19.37719166,-17.38706543
220.98539893,-19.40690438,-17.35543561
221.08003016,-19.43654532,-17.32355160
221.17467812,-19.46611432,-17.29145637
